ID,hist
SPSSNm6552172394981079260,"[{'k': 'eventCategory=Management\teventName=DescribeImages\teventSource=ecr.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\trequestParameters_repositoryName=trackerdetect/trackeriq-scheduler\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 3.0}, {'k': 'eventCategory=Management\teventName=DescribeRepositories\teventSource=ecr.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 3.0}, {'k': 'eventCategory=Management\teventName=DescribeRegions\teventSource=ec2.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 3.0}, {'k': 'eventCategory=Management\teventName=ListSinks\teventSource=oam.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=BatchGetRepositoryScanningConfiguration\teventSource=ecr.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 3.0}, {'k': 'eventCategory=Management\teventName=CheckMfa\teventSource=signin.amazonaws.com\teventType=AwsConsoleSignIn\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ListIndexes\teventSource=resource-explorer-2.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ConsoleLogin\teventSource=signin.amazonaws.com\teventType=AwsConsoleSignIn\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=GetRegistryScanningConfiguration\teventSource=ecr.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 3.0}]"
SPSSN3316339567104801697,"[{'k': 'eventCategory=Management\teventName=DescribeRegions\teventSource=ec2.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=ListSinks\teventSource=oam.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=CheckMfa\teventSource=signin.amazonaws.com\teventType=AwsConsoleSignIn\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ListIndexes\teventSource=resource-explorer-2.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ConsoleLogin\teventSource=signin.amazonaws.com\teventType=AwsConsoleSignIn\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}]"
SPSSN905464196913304052,"[{'k': 'errorCode=ObjectLockConfigurationNotFoundError\teventCategory=Management\teventName=GetBucketObjectLockConfiguration\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'errorCode=OwnershipControlsNotFoundError\teventCategory=Management\teventName=GetBucketOwnershipControls\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Data\teventName=ListObjects\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Data\teventName=GetObjectTagging\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}]"
SPSSN1415823349271574925,"[{'k': 'eventCategory=Data\teventName=UploadPart\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 3.0}, {'k': 'eventCategory=Data\teventName=PutObject\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 2.0}, {'k': 'errorCode=RequestTimeout\teventCategory=Data\teventName=UploadPart\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 9.0}]"
SPSSN9004635109494094950,"[{'k': 'eventCategory=Data\teventName=ListObjectVersions\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=GetBucketVersioning\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=GetBucketOwnershipControls\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}]"
SPSSN6384711824236540119,"[{'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=GetBucketAcl\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=GetBucketPublicAccessBlock\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=GetBucketPolicyStatus\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'errorCode=NoSuchPublicAccessBlockConfiguration\teventCategory=Management\teventName=GetAccountPublicAccessBlock\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ListAccessPoints\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=GetBucketPublicAccessBlock\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'errorCode=NoSuchBucketPolicy\teventCategory=Management\teventName=GetBucketPolicyStatus\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}, {'k': 'eventCategory=Data\teventName=ListObjects\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}, {'k': 'errorCode=NoSuchPublicAccessBlockConfiguration\teventCategory=Management\teventName=GetBucketPublicAccessBlock\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=GetBucketPolicyStatus\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=GetBucketVersioning\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=GetBucketAcl\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}]"
SPSSN4814130489439471095,"[{'k': 'eventCategory=Management\teventName=GetBucketVersioning\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'errorCode=ObjectLockConfigurationNotFoundError\teventCategory=Management\teventName=GetBucketObjectLockConfiguration\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Data\teventName=GetObjectTagging\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}]"
SPSSNm6821075105358296874,"[{'k': 'eventCategory=Management\teventName=DescribeRepositories\teventSource=ecr.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=GetRegistryScanningConfiguration\teventSource=ecr.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=DescribeRegions\teventSource=ec2.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=DescribeImageReplicationStatus\teventSource=ecr.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\trequestParameters_repositoryName=trackerdetect/trackeriq-acm\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=DescribeImages\teventSource=ecr.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\trequestParameters_repositoryName=trackerdetect/trackeriq-acm\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}]"
SPSSNm7305863908283472108,"[{'k': 'errorCode=Client.InvalidID\teventCategory=Management\teventName=CreateTags\teventSource=ec2.amazonaws.com\teventType=AwsApiCall\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 4.0}, {'k': 'errorCode=Client.MissingParameter\teventCategory=Management\teventName=CreateTags\teventSource=ec2.amazonaws.com\teventType=AwsApiCall\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=CreateTags\teventSource=ec2.amazonaws.com\teventType=AwsApiCall\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 3.0}]"
SPSSN1029041833797659558,"[{'k': 'eventCategory=Management\teventName=GetBucketVersioning\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 2.0}, {'k': 'eventCategory=Data\teventName=ListObjects\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=GetBucketOwnershipControls\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}, {'k': 'eventCategory=Data\teventName=UploadPartCopy\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 2.0}, {'k': 'eventCategory=Data\teventName=GetObjectTagging\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 2.0}, {'k': 'errorCode=ServerSideEncryptionConfigurationNotFoundError\teventCategory=Management\teventName=GetBucketEncryption\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 1.0}]"
SPSSNm5497358855019424170,"[{'k': 'eventCategory=Data\teventName=PutObject\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=False\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 2.0}, {'k': 'errorCode=NoSuchKey\teventCategory=Data\teventName=GetObject\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 4.0}, {'k': 'eventCategory=Data\teventName=ListObjects\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 4.0}, {'k': 'eventCategory=Data\teventName=GetObject\teventSource=s3.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\t', 'c': 1.0}]"
SPSSNm5557508708368710839,"[{'k': 'eventCategory=Management\teventName=DescribeRegions\teventSource=ec2.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 2.0}, {'k': 'errorCode=AccessDenied\teventCategory=Management\teventName=ListSinks\teventSource=oam.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=false\t', 'c': 2.0}]"
SPSSN7630229923679188365,"[{'k': 'eventCategory=Management\teventName=DescribeRegions\teventSource=ec2.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ListSinks\teventSource=oam.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ListIndexes\teventSource=resource-explorer-2.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}]"
SPSSN5827638561350857234,"[{'k': 'eventCategory=Management\teventName=DescribeRegions\teventSource=ec2.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'errorCode=NotFoundException\teventCategory=Management\teventName=DescribeRegistry\teventSource=schemas.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=DescribeRule\teventSource=events.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=ListClusters\teventSource=eks.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ListVersionsByFunction20150331\teventSource=lambda.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=GetFunctionCodeSigningConfig\teventSource=lambda.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'errorCode=OptInRequiredException\teventCategory=Management\teventName=GetLambdaFunctionRecommendations\teventSource=compute-optimizer.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ListIndexes\teventSource=resource-explorer-2.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=GetFunction20150331v2\teventSource=lambda.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 4.0}, {'k': 'eventCategory=Management\teventName=ListAliases20150331\teventSource=lambda.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=DescribeEventBus\teventSource=events.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=ListRules\teventSource=events.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ListRegistries\teventSource=schemas.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}, {'k': 'eventCategory=Management\teventName=ListEventBuses\teventSource=events.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=GetResources\teventSource=tagging.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=ListSinks\teventSource=oam.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 3.0}, {'k': 'errorCode=ResourceNotFoundException\teventCategory=Management\teventName=GetFunctionEventInvokeConfig\teventSource=lambda.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'errorCode=ValidationException\teventCategory=Management\teventName=DescribeStackResources\teventSource=cloudformation.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=ListFunctions20150331\teventSource=lambda.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=ListTargetsByRule\teventSource=events.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=ListFunctionUrlConfigs\teventSource=lambda.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=GetRuntimeManagementConfig\teventSource=lambda.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=ListSchemas\teventSource=schemas.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=ListTags20170331\teventSource=lambda.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=ListTagsForResource\teventSource=events.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=ListProvisionedConcurrencyConfigs\teventSource=lambda.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=ListEventSourceMappings20150331\teventSource=lambda.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 2.0}, {'k': 'eventCategory=Management\teventName=DescribeCluster\teventSource=eks.amazonaws.com\teventType=AwsApiCall\treadOnly=True\trecipientAccountId=333333333333\tuserIdentity_accountId=333333333333\tuserIdentity_sessionContext_attributes_mfaAuthenticated=true\t', 'c': 1.0}]"
